transaction_id,user_id,amount_try,payment_type,foreign_request,days_since_request,velocity_6h,velocity_24h,velocity_4w,source,session_length_in_minutes,device_os,keep_alive_session,device_fraud_count,fraud_bool,month,currency,bank_name,username
tx_47,5,-1.6269802568998766,AD,0,0.0392887042271759,8078.972537701581,4541.318753069975,6681.200940703132,INTERNET,4.899717989505112,other,0,0,0,0,TRY,VakıfBank,yigit0005
tx_48,5,-0.9914877909784752,AD,0,0.0207253916884739,786.771796093916,6112.207034580852,5849.022933399517,INTERNET,1.88408670304112,other,1,0,0,0,TRY,Ziraat,yigit0005
tx_49,5,9.97872965107519,AA,0,0.017833534994508,12792.757361692717,6377.792127238938,5610.280368769846,INTERNET,6.378471399010513,other,1,0,0,1,TRY,Ziraat,yigit0005
tx_50,5,-1.2073092087722748,AD,0,0.0204248937963565,3412.08939179284,4531.711627012505,5332.754453149243,INTERNET,5.297134043963788,other,0,0,0,2,TRY,Ziraat,yigit0005
tx_51,6,-1.4306865973961205,AB,0,0.0313511124618488,3405.650710395292,3182.0313265494683,5445.71531843046,INTERNET,3.261466764272372,other,0,0,0,1,TRY,Ziraat,fatma0006
tx_52,6,-0.9075161661202656,AC,0,0.0019290689132785,5508.405301413395,2758.1859093343896,4353.17861853144,INTERNET,5.10348841699849,windows,1,0,0,7,TRY,Ziraat,fatma0006
tx_53,6,16.415106755254826,AA,0,0.010499244528737,3953.93414097823,5481.0465900578165,4243.194434971774,INTERNET,0.979650214079574,linux,0,0,0,5,TRY,Ziraat,fatma0006
tx_54,6,26.82681461050636,AA,0,0.0049033896037927,6486.953898984336,6378.316943641576,5541.620846778425,INTERNET,12.515565238050218,other,0,0,0,1,TRY,Ziraat,fatma0006
tx_55,6,-0.824478157104104,AB,0,0.0093008074311184,1757.4354458040848,4709.556221042801,4141.655668718169,INTERNET,7.203121148793813,windows,1,0,0,5,TRY,Ziraat,fatma0006
tx_56,6,-0.6604371050325317,AC,0,0.0062577242408457,3157.612998264495,2493.3730764986394,3130.2256587203065,INTERNET,25.627675360391148,linux,0,0,0,7,TRY,Ziraat,fatma0006
tx_57,6,-0.6212492993599874,AB,0,0.0003232840096131,2261.0383450406835,3490.4664053395345,3106.934279820764,INTERNET,7.6187924673729,windows,1,0,0,7,TRY,Ziraat,fatma0006
tx_58,6,-0.5052506477075585,AB,0,0.0183114740904308,2247.528397923721,4956.466106574591,5326.245374282997,TELEAPP,2.064313246736127,other,1,0,0,1,TRY,Ziraat,fatma0006
tx_59,6,-1.3542227847593298,AC,0,12.84164086046669,7240.87413162622,3723.293511913084,4770.014534493949,INTERNET,4.964620698920673,windows,0,0,0,4,TRY,Ziraat,fatma0006
tx_60,6,11.127086250880303,AA,0,0.0343732614901146,6266.944422667138,3727.10171800096,4193.989347383737,INTERNET,1.8902587863376767,linux,1,0,0,6,TRY,Ziraat,fatma0006
tx_61,7,-1.2974929411482758,AC,0,0.0045461175885032,6477.194661078272,3528.992565284902,5694.435555942832,INTERNET,10.46432130412617,windows,0,0,0,2,TRY,İş Bankası,leyla0007
tx_62,7,-0.8331426948402767,AC,0,0.0045911238526269,4540.473412338552,5057.24981712936,4200.069867591224,INTERNET,6.8228868422441575,other,1,0,0,4,TRY,İş Bankası,leyla0007
tx_63,7,-0.0853085666286495,AB,0,0.0119408009149411,6729.496650872404,2851.494756125241,5025.996006478698,INTERNET,5.97583988241554,windows,1,0,0,3,TRY,İş Bankası,leyla0007
tx_64,7,-1.6944238696898273,AB,0,0.0259130194254324,3692.716514106215,3183.067126917153,3667.560183783385,INTERNET,11.059437627183046,other,1,0,0,6,TRY,İş Bankası,leyla0007
tx_65,7,-1.3284870932578854,AC,0,3.326035116435476,4920.36906077696,3903.243297355554,4443.177922820737,INTERNET,2.7963515921367645,windows,1,0,0,0,TRY,İş Bankası,leyla0007
tx_66,7,-0.9563716205685636,AB,0,0.0305452394675768,7735.350964930182,5864.503363373017,4841.072694038674,INTERNET,4.01767589088895,windows,0,0,0,4,TRY,İş Bankası,leyla0007
tx_67,7,-0.6337097552193749,AB,0,0.009292385671435,1578.9759810811329,2355.816673446681,3592.905569826978,INTERNET,6.291702864557028,other,1,0,0,6,TRY,İş Bankası,leyla0007
tx_68,7,26.53472952899536,AA,0,0.0115628057465188,8645.742417370193,4618.682565080888,5562.381518729478,INTERNET,2.052636122670398,other,1,0,0,3,TRY,İş Bankası,leyla0007
tx_69,7,-0.6520210085652947,AD,0,0.0092407298407793,3889.144782793068,2653.69901474214,3059.766106397096,INTERNET,1.5522869987305854,other,1,0,0,7,TRY,İş Bankası,leyla0007
tx_70,7,-1.2809426287586287,AC,0,0.0316604848095052,5424.317743982617,3047.596331974509,3630.156930750052,INTERNET,3.5417692434719683,linux,0,0,0,6,TRY,İş Bankası,leyla0007
tx_71,8,-1.358904619569824,AC,0,0.000950651792977,6061.830911904279,5337.835664466621,4156.7158911155175,INTERNET,2.019361735992065,linux,1,0,0,5,TRY,TEB,onur0008
tx_72,8,18.89267615416211,AA,0,0.0163013858715301,9164.995872315669,3743.505204164724,5504.508984336534,INTERNET,7.6454222729803325,other,1,0,0,2,TRY,TEB,onur0008
tx_73,8,-0.5465805169144764,AB,0,0.0253424706710224,9457.346003074392,5667.806531829198,4735.546281385598,INTERNET,6.0103450121190045,windows,1,0,0,3,TRY,TEB,onur0008
tx_74,8,-0.8977254565508799,AC,0,0.026192439475163,3246.9887610664205,4285.6926932374045,5410.859568410096,INTERNET,5.1831357919441166,linux,1,0,0,1,TRY,TEB,onur0008
tx_75,8,-1.4150503740595666,AC,0,0.0061185012682178,7629.15182783745,4473.219208736306,6713.098296526933,INTERNET,6.246229160023466,linux,1,0,0,0,TRY,TEB,onur0008
tx_76,8,-0.6160572018187886,AB,0,0.0320854336426154,1256.2586025528929,6297.548861310185,3105.6419176273744,INTERNET,22.830750473856767,macintosh,0,0,0,7,TRY,TEB,onur0008
tx_77,8,-0.6997800268099298,AD,0,0.0118790760472735,2904.2635027567103,4961.21113677104,5559.203813196346,INTERNET,13.931981262351233,windows,1,0,0,2,TRY,TEB,onur0008
tx_78,8,-1.4260090881756038,AC,0,0.0151923990498041,5495.097468834008,5964.300260390122,5014.108668666979,INTERNET,2.2558360555175314,linux,0,0,0,2,TRY,TEB,onur0008
tx_79,8,-0.4862652522842082,AD,0,0.0210368874524926,2378.603184310512,3802.805483284045,4972.103429866912,INTERNET,4.253992063063263,windows,0,0,0,4,TRY,TEB,onur0008
tx_80,8,52.898383420985326,AA,0,0.0061190145929825,2138.11515913065,5716.610528531927,6464.549424519203,INTERNET,5.10404394859885,other,1,0,0,0,TRY,TEB,onur0008
tx_81,9,-0.7060837337382889,AC,0,0.0304776681440581,6618.56638948914,4820.674462189782,5592.016288252854,INTERNET,9.412021075165068,other,0,0,0,2,TRY,Ziraat,pinar0009
tx_82,9,22.110961778882604,AA,0,22.499777963309125,5589.329141012108,4970.626289908693,5173.065247271535,INTERNET,3.8385535639372033,other,0,0,0,3,TRY,İş Bankası,pinar0009
tx_83,9,-0.54262495538498,AB,0,0.0126742152994572,7390.164346980194,5363.607716050505,4403.250967122032,INTERNET,12.152499113247517,windows,1,0,0,5,TRY,Ziraat,pinar0009
tx_84,9,48.78931753213551,AA,0,0.0161343427176174,3606.7109455089744,2678.450940217866,3122.7344471965807,INTERNET,7.568592052457756,linux,1,0,0,7,TRY,Ziraat,pinar0009
tx_85,9,-1.382914333432952,AB,0,0.0072777953416969,3349.947287227917,6129.21138926411,4273.527728773191,INTERNET,5.8010462336603545,linux,0,0,0,5,TRY,İş Bankası,pinar0009
tx_86,9,100.8267476769065,AA,0,0.028406474664672,9236.915264893849,5055.249256806007,6588.1612604899365,INTERNET,5.4668585704581085,linux,1,0,0,0,TRY,İş Bankası,pinar0009
tx_87,9,23.936000492771395,AA,0,0.002381115423037,12637.932065974252,7571.911643089811,6431.0092251774695,INTERNET,3.349715394562301,other,1,0,0,0,TRY,İş Bankası,pinar0009
tx_88,9,-0.9608590307554352,AB,0,0.0236095218342489,7184.000609585522,5864.947365233486,4344.245529290266,INTERNET,2.0384492129371914,windows,1,0,0,5,TRY,İş Bankası,pinar0009
tx_89,9,-1.6250813901367451,AC,0,0.00673443682407,6743.459544510086,4818.178865163495,4966.794428740591,INTERNET,1.5608634431441442,windows,0,0,0,3,TRY,İş Bankası,pinar0009
tx_90,9,-0.9687623206864624,AB,0,0.0108192705883216,2577.203937221088,4792.629707204183,4307.857511365291,INTERNET,15.433116199501368,windows,0,0,0,5,TRY,İş Bankası,pinar0009
tx_91,10,-1.2255980497348895,AB,0,0.0189815593460713,3775.5663450348297,2755.142952311687,3738.770008270565,INTERNET,0.7169613355615121,other,1,0,0,6,TRY,Halkbank,tolga0010
tx_92,10,-0.5430124654923232,AC,0,0.0004208576650347,8461.49343538239,5026.7109040406185,4949.326434223754,INTERNET,2.595291602676963,other,1,0,0,4,TRY,Ziraat,tolga0010
tx_93,10,-1.046528071470987,AD,0,0.0151453688007293,3231.053775312085,6939.3310819120825,5334.24276695236,INTERNET,9.185800600514582,other,1,0,0,1,TRY,Enpara,tolga0010
tx_94,10,25.484632512850983,AA,0,9.349459722412712,8675.306104954201,5231.98405349423,5529.146548838502,INTERNET,2.832960783896508,linux,1,0,0,1,TRY,Halkbank,tolga0010
tx_95,10,27.336924666866903,AA,0,0.0033396303965496,4899.259352581515,4323.156203688784,3158.1142554855824,INTERNET,3.987417190523968,other,0,0,0,7,TRY,Ziraat,tolga0010
tx_96,10,-0.9455113696554808,AA,0,0.0290487951134315,1125.0732560706947,3256.244313732676,3995.304077133898,INTERNET,5.532277964349873,other,0,0,0,6,TRY,Ziraat,tolga0010
tx_97,10,-0.8086345295724461,AC,0,0.0093287322983198,6150.683628944929,5103.743027149598,4192.046774470843,INTERNET,12.8413500665345,linux,1,0,0,6,TRY,Ziraat,tolga0010
tx_98,10,-0.4951217296710048,AB,0,0.0009529670089237,12998.236417727188,6688.916018428583,6362.639920818444,INTERNET,7.361322986375701,linux,1,0,0,0,TRY,Enpara,tolga0010
tx_99,10,-0.4363040604931755,AC,0,0.013946250234171,3118.155315718644,4819.341821628621,5585.810941308348,INTERNET,2.2286479450272214,other,1,0,0,2,TRY,Ziraat,tolga0010
tx_100,10,-0.923303471332678,AA,0,0.0120541149417342,6779.958801408662,6041.663599586346,3062.939532780392,INTERNET,4.691696405473722,linux,0,0,0,7,TRY,Halkbank,tolga0010
tx_101,11,-1.338074550526174,AB,0,0.0046924412270176,6057.481779287617,4135.600280244841,4194.206388282913,INTERNET,1.3258765182790355,windows,1,0,0,5,TRY,Yapı Kredi,yigit0011
tx_102,11,-1.7430915531907962,AC,0,0.0103532638578874,3910.43566741654,3442.635918265115,3212.601740255894,INTERNET,13.09644577560869,linux,1,0,0,6,TRY,Yapı Kredi,yigit0011
tx_103,11,50.33505246548994,AA,0,0.0270748245361001,8738.894743672805,6975.675446607014,6656.866968545394,INTERNET,4.352140905521708,other,0,0,0,0,TRY,Yapı Kredi,yigit0011
tx_104,11,49.98555405248865,AA,0,0.0198570013965558,1907.4744204385809,3658.5173152430143,5076.609007514995,INTERNET,4.354432461862921,windows,0,0,0,3,TRY,Yapı Kredi,yigit0011
tx_105,11,-1.3523009228909275,AC,0,0.0017004009192633,3564.055868429019,2308.662112306812,3391.618951342411,INTERNET,2.2598044808668893,linux,1,0,0,6,TRY,Yapı Kredi,yigit0011
tx_106,11,-1.3701708539971889,AB,0,0.0256038022877836,2715.9846791369337,5787.745840949662,4331.99182000363,INTERNET,2.4413460889415344,linux,0,0,0,4,TRY,Yapı Kredi,yigit0011
tx_107,11,29.63824133706761,AA,0,0.0098527342181577,10635.686640187743,5773.98414149171,6395.220728172819,INTERNET,3.77282651783302,linux,1,0,0,0,TRY,Yapı Kredi,yigit0011
tx_108,11,-0.9669910644307738,AB,0,0.0445719235443383,4731.668120485667,2776.804048871861,4503.708683886632,INTERNET,6.06161016772654,other,1,0,0,6,TRY,Yapı Kredi,yigit0011
tx_109,11,13.541583396678485,AA,0,0.0302072502747684,4369.919595004247,5180.641949969245,5140.172607915146,INTERNET,1.2269844213249468,other,0,0,0,2,TRY,Yapı Kredi,yigit0011
tx_110,11,21.38734438388824,AA,0,0.0126817185210309,2386.885270146843,6180.406214965609,6756.356444175123,INTERNET,18.821267178434343,linux,0,0,0,0,TRY,Yapı Kredi,yigit0011
tx_111,12,13.815128867839242,AA,0,9.157413047558856,7946.162997366095,5801.446964503388,4869.4670898396525,INTERNET,1.3634991449859208,windows,1,0,0,2,TRY,Garanti,melike0012
tx_112,12,39.53472327113624,AA,0,9.213494644621072,8666.951138199454,4711.897381459405,4370.078535683015,INTERNET,7.369776830636145,linux,1,0,0,6,TRY,Garanti,melike0012
tx_113,12,-0.2416631797838617,AC,0,0.0028547100635565,3278.346977747247,4040.704830387933,5247.149762903329,INTERNET,2.7142652373305847,windows,1,0,0,2,TRY,Enpara,melike0012
tx_114,12,-1.441867507880243,AD,0,0.0181168417615124,9763.573231956412,5384.432547304509,6774.397213763708,INTERNET,3.0779190038067967,linux,1,0,0,0,TRY,Garanti,melike0012
tx_115,12,-1.1221513412904989,AC,0,0.0042439829280681,8708.005653902484,5396.910546525144,4116.181356146246,INTERNET,4.851958846660876,macintosh,1,0,0,3,TRY,Enpara,melike0012
tx_116,12,-1.2057671919761257,AB,0,0.0079994693320002,7728.570038018756,5385.599647721498,5335.438955375347,INTERNET,2.7629108550159693,other,1,0,0,1,TRY,Enpara,melike0012
tx_117,12,-1.5484268257056462,AC,0,0.0116289082336635,6500.923232861152,4783.664459195703,4893.073879949771,INTERNET,16.327239024656627,linux,0,0,0,4,TRY,Enpara,melike0012
tx_118,12,-0.8431800358786462,AB,0,0.0037383317521453,12373.667220154926,5944.021080679885,6682.12301061868,INTERNET,7.3459313565383875,linux,1,0,0,0,TRY,Enpara,melike0012
tx_119,12,-1.0941049666888858,AB,0,0.0020272630904589,4542.980631361985,4705.24539478816,5334.591581421045,INTERNET,2.500001036141104,linux,1,0,0,1,TRY,Garanti,melike0012
tx_120,12,-0.6281116349422232,AB,0,0.0093537259598567,9071.00354144213,3669.5217484307727,4772.858073733076,INTERNET,4.09316750640215,linux,0,0,0,3,TRY,Enpara,melike0012
tx_121,13,-0.8763701645106692,AC,0,0.0170343786627607,6782.189392590193,6282.351962414395,5587.067563239638,INTERNET,4.30396311119048,linux,1,0,0,2,TRY,Garanti,onur0013
tx_122,13,-0.3159925490966022,AB,0,0.0097312975343,5429.829285800504,5008.877158388466,4249.746458935223,INTERNET,8.041706696500547,windows,0,0,0,5,TRY,Garanti,onur0013
tx_123,13,-0.2409606860415504,AC,0,0.0051539159363526,13874.45607411214,2630.6145106902177,4809.649486626119,INTERNET,3.872877000531072,windows,0,0,1,2,TRY,Garanti,onur0013
tx_124,13,-1.248594208387816,AB,0,0.0383400574271593,6177.881300326868,5590.524946989123,5289.900028401988,INTERNET,3.1536065240903874,other,0,0,0,1,TRY,Halkbank,onur0013
tx_125,13,-1.5537977740656186,AB,0,0.023586080272788,6070.707864975122,4892.577631545137,4337.88282210207,INTERNET,4.3678852033107125,linux,1,0,0,5,TRY,Garanti,onur0013
tx_126,13,24.991487657422223,AA,0,0.0229638158671986,3132.636760838704,2985.426259795787,4386.303186654071,INTERNET,11.95551093648537,linux,0,0,0,4,TRY,Garanti,onur0013
tx_127,13,-0.3352503894514078,AB,0,5.460221298171098,4302.092146392492,5328.570702937319,5059.386304562376,INTERNET,6.720852970832431,other,0,0,0,3,TRY,Garanti,onur0013
tx_128,13,-0.9177501926314235,AB,0,0.0033840317659857,13980.065724567554,7915.112248194895,5598.345116439114,INTERNET,1.2238880373390175,macintosh,1,0,0,1,TRY,Halkbank,onur0013
tx_129,13,19.94539414230959,AA,0,0.0189917773382386,7984.796903999105,5077.129885207967,5308.033478966301,INTERNET,2.950666447368802,linux,1,0,0,1,TRY,Garanti,onur0013
tx_130,13,43.69435158619209,AA,0,0.009119247291182,9412.310681845587,5971.880016029165,4136.887432931047,INTERNET,3.739506138914202,linux,1,0,0,4,TRY,Halkbank,onur0013
tx_131,14,-1.5154534584387571,AC,0,0.0042357925585866,5447.854019619175,6812.200061585097,6864.895230051518,INTERNET,18.98181596124819,linux,0,0,0,0,TRY,Yapı Kredi,hilal0014
tx_132,14,-1.2003286478681052,AC,0,3.885059162393522,8207.760229588881,4727.398013845269,5332.144608620504,INTERNET,3.746677644994045,windows,1,0,0,2,TRY,DenizBank,hilal0014
tx_133,14,-1.2460573507215251,AC,0,0.0019589021764457,3935.010889747532,4817.310969815578,5661.96805962737,INTERNET,4.978812963643417,other,0,0,0,2,TRY,Garanti,hilal0014
tx_134,14,-1.505593623476163,AB,0,0.0160271265545523,6480.582267572318,4398.842198795748,4861.922863282975,INTERNET,0.9559572000336548,windows,1,0,0,3,TRY,Yapı Kredi,hilal0014
tx_135,14,-1.3758623666755725,AB,0,0.0188308530660757,7528.593416962392,5117.923889693924,5303.345103942597,INTERNET,11.624021539489728,linux,0,0,0,4,TRY,DenizBank,hilal0014
tx_136,14,-0.8474731503130988,AC,0,0.0124735982807746,1249.7709079937974,3084.693971869454,5490.668970655719,INTERNET,7.064438565260392,linux,1,0,0,1,TRY,Garanti,hilal0014
tx_137,14,48.296144918479975,AA,0,24.092644940377863,4223.3651918050655,3883.70893084327,4957.297066107655,INTERNET,46.85545988103846,macintosh,1,0,0,3,TRY,DenizBank,hilal0014
tx_138,14,-0.664398112771171,AC,0,1.8155077091635343,2786.722163125302,5260.720825845418,4990.092548243355,TELEAPP,-1.0,other,0,0,0,4,TRY,Garanti,hilal0014
tx_139,14,-1.7165033842779636,AB,0,0.046571232155411,5916.555081607336,4216.851398778023,4946.940635761565,INTERNET,8.509126780946932,linux,1,0,0,3,TRY,Garanti,hilal0014
tx_140,14,-1.3468248828656382,AC,0,0.0197171781977266,6170.100118366129,3453.298866616967,4922.071213747023,INTERNET,1.5868067481601462,linux,1,0,0,4,TRY,Garanti,hilal0014
tx_141,15,51.70155270820487,AA,0,0.0301310292268676,6100.544438196702,4398.393394967878,4775.446889593246,INTERNET,3.6747210921074727,linux,0,0,0,3,TRY,Akbank,pinar0015
tx_142,15,-1.2741694944619468,AB,0,0.0241958066199506,6189.911609763724,2957.087161271108,4169.1387330807565,INTERNET,2.032578954718081,windows,0,0,0,6,TRY,Akbank,pinar0015
tx_143,15,-0.6746070430161235,AB,0,0.0065817439368156,7075.213870623326,5293.796932172033,4950.771803499225,INTERNET,7.781444130348055,linux,0,0,0,4,TRY,Akbank,pinar0015
tx_144,15,-1.201516436946119,AB,0,0.0314341174804986,11095.989078959055,5498.306678698394,5902.565158450012,INTERNET,0.7063050817916454,windows,1,0,0,0,TRY,Akbank,pinar0015
